Date,Startup,Industry,SubVertical,Location,Investors,Round,AmountInCrores,URL,CleanedStartup,StandardizedStartup,InvestorsCleaned,Year
2015-10-06,SportzVillage,,Sports Management & Physical Education Business,Bangalore,Gaja Capital Private Equity Fund,Private Equity,86.06,http://www.sportzvillage.com/,sportzvillage,sportzvillage,['gaja capital private equity fund'],2015.0
2015-10-06,WorkIndia,,Job Board,Mumbai,"Satyen Kothari, Keshav Sanghi, Riddhesh Gandhi & Others",Seed Funding,4.303,http://www.workindia.in/,workindia,workindia,"['satyen kothari', 'keshav sanghi', 'riddhesh gandhi others']",2015.0
2015-10-06,DocPlexus,,Exclusive Platform for Doctors & Healthcare professionals,Pune,"Uniqorn ventures, ASP Consulting",Seed Funding,6.0242,http://www.docplexus.in/,docplexus,docplexus,"['uniqorn ventures', 'asp consulting']",2015.0
2015-10-05,Voylla,,Fashion jewelry and accessories e-tailer,Jaipur,Peepul Capital,Private Equity,129.09,http://www.voylla.com/,voylla,voylla,['peepul capital'],2015.0
2015-10-05,Nykaa,,Beauty & Wellness Products e-tailer,Mumbai,"Harsh Mariwala, Atul Nishar, Dalip Pathak, Michael Carlos",Private Equity,81.757,http://www.nykaa.com/,nykaa,nykaa,"['harsh mariwala', 'atul nishar', 'dalip pathak', 'michael carlos']",2015.0
2015-10-05,IndiaLends,,Online Consumer Lending platform,New Delhi,"DSG consumer Partners, Paragon Partners",Private Equity,8.606,https://indialends.com/,indialends,indialends,"['dsg consumer partners', 'paragon partners']",2015.0
2015-10-05,Rock N Shop,,Premium Apparel shopping portal,New Delhi,High Networth Individuals (undisclosed),Seed Funding,1.2909,http://www.rocknshop.com/,rock n shop,rock n shop,['high networth individuals undisclosed'],2015.0
2015-10-03,Chillr,,Mobile Payments App,Mumbai,Sequoia Capital,Private Equity,51.636,https://www.chillr.in/,chillr,chillr,['sequoia capital'],2015.0
2015-10-02,Shopalyst,,Product discovery & recommendation platform,Bangalore,Kalaari Capital,Private Equity,17.212,http://www.shopalyst.com/,shopalyst,shopalyst,['kalaari capital'],2015.0
2015-10-01,EasyFix,,Professional Services Marketplace,Gurgaon,Axilor Ventures,Seed Funding,,http://www.easyfix.in/,easyfix,easyfix,['axilor ventures'],2015.0
2015-10-01,Indifi,,Easy Business Loans platform,Gurgaon,"Accel Partners, Elevar Equity, Pramod Bhasin, Rajan Anandan, Gaurav Dalmia, Abhishek Goyal, Gagan Hasteer , Arun Tadanki",Seed Funding,,http://www.indifi.com/,indifi,indifi,"['accel partners', 'elevar equity', 'pramod bhasin', 'rajan anandan', 'gaurav dalmia', 'abhishek goyal', 'gagan hasteer', 'arun tadanki']",2015.0
2015-10-01,Wydr,,Performance based Wholesale Marketplace,New Delhi,Sandeep Aggarwal,Seed Funding,,http://wydr.in/,wydr,wydr,['sandeep aggarwal'],2015.0
2015-10-01,Muvizz,,Movie-on-demand platform,Singapore,"Ashish Todi, Abhinav Patodia, Kumar Shwetabh",Seed Funding,3.0121,,muvizz,muvizz,"['ashish todi', 'abhinav patodia', 'kumar shwetabh']",2015.0
2015-10-01,Abhibus,,bus ticketing and fleet management platform,Hyderabad,Paytm (One97 communications),Private Equity,,http://www.abhibus.com/,abhibus,abhibus,['paytm one97 communications'],2015.0
2015-10-01,Cleartax,,Online Income Tax Filing platform,New Delhi,Paytm (One97 communications),Private Equity,,https://cleartax.in/,cleartax,cleartax,['paytm one97 communications'],2015.0
2015-09-30,Eywa Media,,Digital Signal processing platform,Bangalore,"ah! Ventures, Viktor Koenig PE Fund, Mantra Ventures",Seed Funding,8.606,http://eywamedia.com/,eywa media,eywa media,"['ah ventures', 'viktor koenig pe fund', 'mantra ventures']",2015.0
2015-09-30,FirstTouch,,Local Mobile OS,Gurgaon,"Kunal Bahl, Rohit Bansal, Pranay Chulet, Naveen Tiwari, Amit Gupta, Mayank Singhal",Seed Funding,,http://www.firstouchmobile.com/,firsttouch,firsttouch,"['kunal bahl', 'rohit bansal', 'pranay chulet', 'naveen tiwari', 'amit gupta', 'mayank singhal']",2015.0
2015-09-30,RedDoorz,,Budget Accommodation Platform,Noida,Jungle Ventures,Seed Funding,8.606,https://www.reddoorz.com/india/,reddoorz,reddoorz,['jungle ventures'],2015.0
2015-09-30,Infoworks,,Big Data Management Platform,Bangalore / USA,"Nexus Venture Partners, Knoll Ventures and others",Private Equity,43.03,http://Infoworks.io,infoworks,infoworks,"['nexus venture partners', 'knoll ventures and others']",2015.0
2015-09-29,Zakoopi,,Fashion Discovery platform,New Delhi,Uniqorn Ventures,Seed Funding,3.0121,,zakoopi,zakoopi,['uniqorn ventures'],2015.0
2015-09-29,LoanCircle,,Consumer lending marketplace,Bangalore,"Zishaan Hayath, Rahul Khanna & Others",Seed Funding,,http://www.Loancircle.in,loancircle,loancircle,"['zishaan hayath', 'rahul khanna others']",2015.0
2015-09-29,Brigge,,Activity Based Social Network,Chennai,The Chennai Angels,Seed Funding,,,brigge,brigge,['the chennai angels'],2015.0
2015-09-29,Hugefly,,Ecommerce Product recommendation platform,Pune,Mayank Singhal and others,Seed Funding,,,hugefly,hugefly,['mayank singhal and others'],2015.0
2015-09-29,Paytm,,E-Commerce & M-Commerce platform,New Delhi,"Alibaba Group, Ant Financial",Private Equity,5852.08,http://www.paytm.com,paytm,paytm,"['alibaba group', 'ant financial']",2015.0
2015-09-29,Inmobi,,Mobile Advertising platform,Bangalore,Tennenbaum Capital Partners & Others,Private Equity,860.6,http://www.inmobi.com/,inmobi,inmobi,['tennenbaum capital partners others'],2015.0
2015-09-29,Peppertap,,Hyperlocal Grocery Delivery,Gurgaon,"Sequoia India, SAIF Partners.",Private Equity,309.816,,peppertap,peppertap,"['sequoia india', 'saif partners']",2015.0
2015-09-28,Ola Cabs,,Cab Booking app platform,Bangalore,Didi Kuaidi,Private Equity,258.18,https://www.olacabs.com/,ola cabs,ola cabs,['didi kuaidi'],2015.0
2015-09-28,Quickli,,hyperlocal delivery platform,New Delhi,"500 Startups, Mato Peric & Others",Seed Funding,,,quickli,quickli,"['500 startups', 'mato peric others']",2015.0
2015-09-25,TravelKhana,,online meal-booking platform for train travelers,New Delhi,Astarc Ventures & Others,Seed Funding,,http://www.TravelKhana.com,travelkhana,travelkhana,['astarc ventures others'],2015.0
2015-09-24,Licious,,Online Meat Ordering platform,Bangalore,"Kanwaljit Singh, TV Mohandas Pai",Seed Funding,8.606,http://www.licious.in/,licious,licious,"['kanwaljit singh', 'tv mohandas pai']",2015.0
2015-09-24,Fourth Partner Energy,,Solar Power Solutions company,Hyderabad,"Infuse Ventures, The Chennai Angels",Private Equity,17.212,http://www.fourthpartner.co/,fourth partner energy,fourth partner energy,"['infuse ventures', 'the chennai angels']",2015.0
2015-09-24,Capabiliti,,Employee OnBoarding & Orientation platform,Noida,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham",Seed Funding,3.4424,,capabiliti,capabiliti,"['500 startups', 'smile multimedia', 'kunal bahl', 'rohit bansal', 'girish matrubootham']",2015.0
2015-09-24,Quintype,,Data Driven Publishing platform,Bangalore,Raghav Bahl,Private Equity,28.3998,https://www.quintype.com/,quintype,quintype,['raghav bahl'],2015.0
2015-09-23,SilverPush,,Cross-device retargeting platform,Gurgaon / SFO,M&S Partners,Private Equity,10.3272,http://www.silverpush.co/,silverpush,silverpush,['ms partners'],2015.0
2015-09-23,InnerChef,,Food Delivery Platform,New Delhi,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & others",Private Equity,15.0605,http://www.innerchef.com/,innerchef,innerchef,"['phanindra sama', 'anupam mittal', 'vijay shekhar sharma', 'vishal gondal', 'sateesh andara others']",2015.0
2015-09-23,Credihealth,,Healthcare Consulting platform,Gurgaon,Rajat Malhotra,Seed Funding,,http://www.credihealth.com/,credihealth,credihealth,['rajat malhotra'],2015.0
2015-09-23,Amigobulls,,Stock Market Portal,Bangalore,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & others",Seed Funding,,http://amigobulls.com/,amigobulls,amigobulls,"['sharad sharma', 'vijay anand', 'mohandas pai pallav nadhani', 'singapore angels network others']",2015.0
2015-09-23,Juggernaut,,Digital & Physical Publishing platform,New Delhi,"William Bissell, Neeraj Aggarwal, Nandan Nilekani",Private Equity,19.3635,http://www.juggernaut.in/,juggernaut,juggernaut,"['william bissell', 'neeraj aggarwal', 'nandan nilekani']",2015.0
2015-09-22,VillFarm,,Sustainable Agri-inputs Firm,Bangalore,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards",Seed Funding,,,villfarm,villfarm,"['unitus seed fund', 'rianta capital', 'r ramaraj', 'sunil edwards']",2015.0
2015-09-22,Virtual Logic,,"virtual reality, 3d simulation and stereoscopic products",Bangalore,Swarnim Multiventures,Private Equity,6.8848,,virtual logic,virtual logic,['swarnim multiventures'],2015.0
2015-09-22,Bestdealfinance,,Financial Services Portal,Mumbai,"Kalaari Capital, YourNest Angel Fund",Private Equity,25.818,,bestdealfinance,bestdealfinance,"['kalaari capital', 'yournest angel fund']",2015.0
2015-09-22,The Man Company,,Content-based Subscription eCommerce platform,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed Funding,,http://www.themancompany.com/,the man company,the man company,"['karan bajwa', 'amanpreet bajaj', 'manish vij']",2015.0
2015-09-22,GameXS.in,,Pre-owned games Marketplace,New Delhi,Lead Angels,Seed Funding,,http://www.GameXS.in,gamexsin,gamexsin,['lead angels'],2015.0
2015-09-22,Furdo,,Online Interior Designing platform,Bangalore,Bhavdeep Reddy,Seed Funding,3.4424,http://www.furdo.com/,furdo,furdo,['bhavdeep reddy'],2015.0
2015-09-22,LogiNext,,End-to-end Logistics platform,Mumbai,Paytm,Private Equity,86.06,http://www.loginextsolutions.com/,loginext,loginext,['paytm'],2015.0
2015-09-22,Korra,,Private Label Apparel sales,New Delhi,Asha Jadeja Motwani & Others,Seed Funding,2.5818,http://korra.in/,korra,korra,['asha jadeja motwani others'],2015.0
2015-09-21,DishCo,,Food discovery & table booking app,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed Funding,,,dishco,dishco,"['anand mahindra', 'uday punj', 'ashish hemrajani', 'sanjeev mehra']",2015.0
2015-09-21,Portea Medical,,Home Medical Care Services,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",Private Equity,322.725,http://www.portea.com/,portea medical,portea medical,"['accel partners', 'international finance corporation ifc', 'qualcomm ventures', 'ventureast']",2015.0
2015-09-21,Neotrade Analytics,,Real-Time stock data platform,Bangalore,Rainmatter,Seed Funding,2.02241,,neotrade analytics,neotrade analytics,['rainmatter'],2015.0
2015-09-21,ConnectAbank,,Financial Products lead generation platform,Mumbai,Prakhar Bumb,Seed Funding,,http://connectabank.com/,connectabank,connectabank,['prakhar bumb'],2015.0
2015-09-21,LafaLafa,,coupons and cashback aggregator app,Mumbai,500 Startups,Seed Funding,1.07575,,lafalafa,lafalafa,['500 startups'],2015.0
2015-09-19,DailyNinja,,Hyperlocal Delivery Platform,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed Funding,,http://www.dailyninja.in/,dailyninja,dailyninja,"['aprameya radhakrishna', 'naman sarawagi', 'afsal salu', '']",2015.0
2015-09-18,LabStreet,,Diagnostic Labs aggregator platform,Gurgaon,Multiple investors,Seed Funding,1.2909,,labstreet,labstreet,['multiple investors'],2015.0
2015-09-18,CureJoy,,Online Health & Wellness platform,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",Private Equity,9.8969,http://www.curejoy.com/,curejoy,curejoy,"['accel partners', 'subrata mitra', 'larry braitman', 'venk krishna']",2015.0
2015-09-18,Briston Technomach,,Internet of Things platform,New Delhi,,Seed Funding,1.2909,,briston technomach,briston technomach,[],2015.0
2015-09-18,Plabro,,Real Estate Broker Platform App,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed Funding,3.0121,,plabro,plabro,"['sachin bansal binny bansal', 'sol primero', 'outbox ventures', 'sangram singh']",2015.0
2015-09-17,YepMe,,Private label Fashion eTailer,Gurgaon,"Khazanah Nasional Berhad, Helion Venture Partners",Private Equity,645.45,http://www.yepme.com/,yepme,yepme,"['khazanah nasional berhad', 'helion venture partners']",2015.0
2015-09-17,Paintcollar,,Designer Merchandize Marketplace,Mumbai,Applyifi,Seed Funding,,http://paintcollar.com/,paintcollar,paintcollar,['applyifi'],2015.0
2015-09-17,Bueno,,Online Food ordering & delivery,Gurgaon,High Networth Individuals (No details),Seed Funding,5.1636,http://bueno.kitchen/,bueno,bueno,['high networth individuals no details'],2015.0
2015-09-17,UniLog,,ECommerce Data Analytics Platform,Bangalore,Kalaari Capital,Private Equity,,http://www.unilogcorp.com/,unilog,unilog,['kalaari capital'],2015.0
2015-09-16,XSTOK,,B2B Mobile Auction Marketplace,Mumbai,Oliphans Capital,Seed Funding,3.8727,http://www.xstok.com/,xstok,xstok,['oliphans capital'],2015.0
2015-09-16,WedmeGood.com,,Wedding Planning Platform,Gurgaon,Indian Angel Network,Seed Funding,3.52846,https://www.wedmegood.com/,wedmegoodcom,wedmegoodcom,['indian angel network'],2015.0
2015-09-16,ChaiPoint,,Food Subscription platform,Bangalore,Eight Roads Ventures,Private Equity,86.06,http://chaipoint.com/,chaipoint,chaipoint,['eight roads ventures'],2015.0
2015-09-15,FYNE,,Home Fitting & Fixtures Marketplace,Bangalore,Sandeep Dama & Others,Seed Funding,,http://www.fyne.in/,fyne,fyne,['sandeep dama others'],2015.0
2015-09-15,Room on Call,,Branded Budget Hotel Marketplace,Noida,Payal Syal,Seed Funding,2.5818,https://www.roomoncall.in/,room on call,room on call,['payal syal'],2015.0
2015-09-15,Tea Trails,,Chain of Tea Café’s,Mumbai,"Anil Matai, Vikram Tandon, Shyam Sundar R & others",Seed Funding,8.606,http://www.teatrailsindia.com/,tea trails,tea trails,"['anil matai', 'vikram tandon', 'shyam sundar r others']",2015.0
2015-09-15,Mubble,,Prepaid Mobile Bill Manager App,Bangalore,Nandan Nilekani,Seed Funding,,http://www.mubble.in/,mubble,mubble,['nandan nilekani'],2015.0
2015-09-15,MoEngage,,Mobile Marketing Automation Platform,Bangalore,"Helion Venture Partners, Exfinity Ventures",Private Equity,36.5755,http://www.moengage.com/,moengage,moengage,"['helion venture partners', 'exfinity ventures']",2015.0
2015-09-15,Coverfox,,Online Insurance Distribution Platform,Mumbai,Cataraman Ventures,Private Equity,17.212,http://www.coverfox.com/,coverfox,coverfox,['cataraman ventures'],2015.0
2015-09-14,Ola Cabs,,Cab rental Mobile app,Bangalore,"Falcon Edge Capital, NY based Hedge Fund, Tiger Global, Softbank",Private Equity,1936.35,https://www.olacabs.com/,ola cabs,ola cabs,"['falcon edge capital', 'ny based hedge fund', 'tiger global', 'softbank']",2015.0
2015-09-14,Shadowfax,,Hyperlocal Delivery Services,Gurgaon,Eight Roads Ventures,Private Equity,77.454,http://shadowfax.in/,shadowfax,shadowfax,['eight roads ventures'],2015.0
2015-09-14,UE Life Sciences,,Early Cancer Detection Solutions,US/India,"Aarin Capital, Unitus Seed Fund",Private Equity,25.818,http://www.uelifesciences.com/,ue life sciences,ue life sciences,"['aarin capital', 'unitus seed fund']",2015.0
2015-09-14,CanvasFlip,,Mobile App testing platform,Hyderabad,Bessemer Venture Partners,Seed Funding,10.3272,http://canvasflip.com/index.php,canvasflip,canvasflip,['bessemer venture partners'],2015.0
2015-09-12,YatraGenie,,Online Bus & Cab ticketing platform,Hyderabad,Ash Bhardwaj,Private Equity,,,yatragenie,yatragenie,['ash bhardwaj'],2015.0
2015-09-12,CredR,,Used Vehicles Marketplace,Mumbai,Eight Road Ventures,Private Equity,129.09,http://www.credr.com/,credr,credr,['eight road ventures'],2015.0
2015-09-11,Renomania,,Home Design & Décor platform,New Delhi,Subodh Gupta,Seed Funding,,http://www.renomania.com,renomania,renomania,['subodh gupta'],2015.0
2015-09-11,Zapyle,,pre-used apparel shopping mobile app,Bangalore,,Seed Funding,8.606,http://Zapyle.com,zapyle,zapyle,[],2015.0
2015-09-11,Envoged,,pre-used luxury item Marketplace,Mumbai,"Ankush Nijhawan, Manish Dhingra, Gaurav Bhatnagar",Seed Funding,,,envoged,envoged,"['ankush nijhawan', 'manish dhingra', 'gaurav bhatnagar']",2015.0
2015-09-11,FitMeIn,,Gym & Fitness Studios Subscription platform,New Delhi,Green House Ventures,Seed Funding,0.8606,http://fitmein.in/index.html,fitmein,fitmein,['green house ventures'],2015.0
2015-09-10,The/Nudge Foundation,,Non Profit Organization to alleviate poverty,Bangalore,"Nanadan Nilekani, InMobi, Paytm",Seed Funding,2.71089,http://www.thenudge.org/,thenudge foundation,thenudge foundation,"['nanadan nilekani', 'inmobi', 'paytm']",2015.0
2015-09-10,IndustryBuying,,Industrial Tools Marketplace,New Delhi,"Kalaari Capital, SAIF Partners, Beenextan investment fund",Private Equity,79.1752,http://www.industrybuying.com/,industrybuying,industrybuying,"['kalaari capital', 'saif partners', 'beenextan investment fund']",2015.0
2015-09-10,OnlineTyari,,Multilingual Test Preparation Platform,Gurgaon,"500 Startups, TV Mohandas Pai, Tandem Capital, Vikram Chachra, Aloke Bajpai",Private Equity,6.62662,https://onlinetyari.com/,onlinetyari,onlinetyari,"['500 startups', 'tv mohandas pai', 'tandem capital', 'vikram chachra', 'aloke bajpai']",2015.0
2015-09-08,MockBank,,Government Test Preparation platform,Bangalore,Blume Ventures,Seed Funding,3.4424,http://www.mockbank.com/,mockbank,mockbank,['blume ventures'],2015.0
2015-09-08,ReportBee,,Smart Report Cards for Schools,Chennai,India Educational Investment Fund,Seed Funding,,https://www.reportbee.com/,reportbee,reportbee,['india educational investment fund'],2015.0
2015-09-08,GuruG Learning,,Teacher empowerment platform,Bangalore,India Educational Investment Fund,Seed Funding,,http://www.guruglearning.com/,gurug learning,gurug learning,['india educational investment fund'],2015.0
2015-09-07,Sahayog Dairy,,Dairy Based Product Manufacturer,Bhopal,Acumen Fund,Private Equity,15.4908,http://www.sahayogdairy.com/,sahayog dairy,sahayog dairy,['acumen fund'],2015.0
2015-09-07,Zomato,,Restaurant Ratings & Reviews platform,Gurgaon,"Temasek, Vy Capital",Private Equity,516.36,,zomato,zomato,"['temasek', 'vy capital']",2015.0
2015-09-07,Prozo,,Study Material Marketplace,New Delhi,"Nalin Jain, Shomil Pant, Dinesh Kundu & others",Seed Funding,1.76423,http://www.prozo.com/,prozo,prozo,"['nalin jain', 'shomil pant', 'dinesh kundu others']",2015.0
